date,cpi_index,iip_index,iip_growth_rate,forex_reserves_usd_mn,usdinr_rate,cpi_yoy_inflation,z_cpi_inflation,z_iip_growth,z_forex,z_usdinr,risk_cpi,risk_iip,risk_forex,risk_usdinr,slowdown_risk_index,components_available
2015-06-01,123.0,110.8,1.0,356001.0,63.7934547771107,5.398457583547556,-0.3863683958161918,-0.9347521433768672,1.889800905289964,1.1242764525106352,-0.3863683958161918,0.9347521433768672,-1.889800905289964,1.1242764525106352,-0.05428517630466334,4
2015-07-01,123.6,111.8,1.3,353460.5,63.621913080630094,3.691275167785224,-1.2811596203016928,-0.8143154499936653,1.6506936859486967,1.0318024918329969,-1.2811596203016928,0.8143154499936653,-1.6506936859486967,1.0318024918329969,-0.27143384110593183,4
2015-08-01,124.8,112.0,3.7,351437.6,65.01014273507255,3.740648379052369,-1.156053707440623,-0.027077086428710345,1.4747233048272257,1.4139189779608914,-1.156053707440623,0.027077086428710345,-1.4747233048272257,1.4139189779608914,-0.29744523696956177,4
2015-09-01,125.4,112.6,2.2,350288.6,66.2481821233576,4.412989175686932,-0.7341262750361728,-0.5169293956879253,1.3555476374268385,1.6998941264004048,-0.7341262750361728,0.5169293956879253,-1.3555476374268385,1.6998941264004048,0.03178740240632971,4
2015-10-01,126.1,115.5,9.0,,65.05031828446822,4.995836802664444,-0.3817789147142076,1.6719282328886371,,1.2747092977958625,-0.3817789147142076,-1.6719282328886371,,1.2747092977958625,-0.2596659499356608,3
2015-11-01,126.6,110.3,0.8,350247.2,66.07347724551246,5.412156536219825,-0.12906732056668832,-0.9813518999742424,1.289691590979752,1.5120967797514004,-0.12906732056668832,0.9813518999742424,-1.289691590979752,1.5120967797514004,0.2686724420448007,4
2015-12-01,126.1,118.9,3.1,350381.4,66.51682646378227,5.611390284757101,-0.006203896770933803,-0.22570248163311946,1.2383254129013,1.5638971144034144,-0.006203896770933803,0.22570248163311946,-1.2383254129013,1.5638971144034144,0.136267571591075,4
2016-01-01,,118.9,4.0,,67.25199890136719,,,0.10422931022551324,,1.7078122796528168,,-0.10422931022551324,,1.7078122796528168,0.8017914847136518,2
2016-02-01,,117.8,7.2,348418.1,68.22361937023345,,,1.1203566542878247,1.1229594434257366,1.9350774646411903,,-1.1203566542878247,-1.1229594434257366,1.9350774646411903,-0.10274621102412367,3
2016-03-01,126.0,127.6,5.2,360176.2,67.00821685791016,4.825291181364388,-0.48901987993784596,0.7112675102177415,1.438971485569632,1.5282315219756935,-0.48901987993784596,-0.7112675102177415,-1.438971485569632,1.5282315219756935,-0.27775683843738147,4
2016-04-01,127.3,113.7,6.0,363049.0,66.44942946661087,5.468102734051361,-0.07267913345625393,1.0131838456692217,1.4304168457699027,1.3433873808096446,-0.07267913345625393,-1.0131838456692217,-1.4304168457699027,1.3433873808096446,-0.2932231110214335,4
2016-05-01,128.6,121.3,7.3,361605.0,66.91559150002219,5.756578947368429,0.11548901091936598,1.4779589591487197,1.2912368968612795,1.5208756293795118,0.11548901091936598,-1.4779589591487197,-1.2912368968612795,1.5208756293795118,-0.28320780392778033,4
2016-06-01,130.1,119.7,8.0,363506.1,67.22354507446289,5.772357723577226,0.12357838697553863,1.705428275969737,1.2777269137958505,1.5699961494228083,0.12357838697553863,-1.705428275969737,-1.2777269137958505,1.5699961494228083,-0.3223951633418101,4
2016-07-01,131.1,116.8,4.5,366503.9,67.18742915562221,6.067961165048552,0.3208601054785989,0.16926252057486013,1.312975685056613,1.4685380980801168,0.3208601054785989,-0.16926252057486013,-1.312975685056613,1.4685380980801168,0.07678999948181064,4
2016-08-01,131.1,116.5,4.0,,66.90825221849525,5.048076923076916,-0.3890845134754652,-0.04353355055385461,,1.282841714280823,-0.3890845134754652,0.04353355055385461,,1.282841714280823,0.3124302504530708,3
2016-09-01,130.9,118.2,5.0,371990.3,66.69792764837092,4.385964912280693,-0.83626365009135,0.4211273773151257,1.4640776460201566,1.1511037623978084,-0.83626365009135,-0.4211273773151257,-1.4640776460201566,1.1511037623978084,-0.392591227757206,4
2016-10-01,131.4,120.3,4.2,366211.6,66.71483394077846,4.203013481364004,-0.9352179785082206,0.03869144404477467,1.1941006912839645,1.0938932390036862,-0.9352179785082206,-0.03869144404477467,-1.1941006912839645,1.0938932390036862,-0.26852921870831836,4
2016-11-01,131.2,115.9,5.1,361121.0,67.60415371981534,3.633491311216419,-1.2829296580397316,0.42469230206801706,0.935982263188346,1.3408468080063332,-1.2829296580397316,-0.42469230206801706,-0.935982263188346,1.3408468080063332,-0.3256893538224404,4
2016-12-01,130.4,121.7,2.4,358898.0,67.83011384443803,3.4099920697858943,-1.370438781270314,-0.7664390588335941,0.7946252202930307,1.337494180025858,-1.370438781270314,0.7664390588335941,-0.7946252202930307,1.337494180025858,-0.015282690675973154,4
2017-01-01,,123.1,3.5,,68.07183629816228,,,-0.2609245060624642,,1.3381497551857204,,0.2609245060624642,,1.3381497551857204,0.7995371306240924,2
2017-02-01,,119.2,1.2,,67.00256042480468,,,-1.2127687016532611,,0.9122665853934219,,1.2127687016532611,,0.9122665853934219,1.0625176435233414,2
2017-03-01,130.9,133.2,4.4,369954.7,65.89516084090523,3.888888888888897,-0.991527415899233,0.168005888503152,1.2556355614115706,0.48687610460450714,-0.991527415899233,-0.168005888503152,-1.2556355614115706,0.48687610460450714,-0.4820731903023621,4
2017-04-01,131.1,117.3,3.2,373301.9,64.5478946685791,2.9850746268656803,-1.6349989985215125,-0.3487917995581874,1.3405715648066556,-0.0343747723543837,-1.6349989985215125,0.3487917995581874,-1.3405715648066556,-0.0343747723543837,-0.665288384031091,4
2017-05-01,131.4,124.8,2.9,380100.4,64.3975130164105,2.177293934681201,-2.2111325423263732,-0.45739421756412385,1.5797699502281128,-0.1508490243355222,-2.2111325423263732,0.45739421756412385,-1.5797699502281128,-0.1508490243355222,-0.8710893248314711,4
2017-06-01,132.0,119.3,-0.3,386539.4,64.4509232260964,1.460415065334364,-2.4706369696274204,-1.765022422005316,1.7696160205970297,-0.19358042776185475,-2.4706369696274204,1.765022422005316,-1.7696160205970297,-0.19358042776185475,-0.6672027489952472,4
2017-07-01,134.2,118.0,1.0,393655.2,64.45347366333007,2.3646071700991644,-1.6963310635306774,-1.1265489010167555,1.9473486792838088,-0.2597946005148314,-1.6963310635306774,1.1265489010167555,-1.9473486792838088,-0.2597946005148314,-0.6942313605781406,4
2017-08-01,135.4,122.1,4.8,397822.1,63.98929164720618,3.279938977879482,-0.9226699165811814,0.5110952153547221,1.9795289418956952,-0.5301410785774593,-0.9226699165811814,-0.5110952153547221,-1.9795289418956952,-0.5301410785774593,-0.9858587881022645,4
2017-09-01,135.2,123.1,4.1,400205.3,64.39517102922711,3.2849503437738514,-0.8585651795742149,0.20987305645798215,1.9634041542976448,-0.41196532981901557,-0.8585651795742149,-0.20987305645798215,-1.9634041542976448,-0.41196532981901557,-0.8609519300372143,4
2017-10-01,136.1,122.5,1.8,399224.8,65.06690840287642,3.5768645357686424,-0.5757445344353115,-0.824345627542018,1.8183520009286722,-0.13940988292740975,-0.5757445344353115,0.824345627542018,-1.8183520009286722,-0.13940988292740975,-0.42729019768734383,4
2017-11-01,137.6,125.8,8.5,401942.0,64.81807091122582,4.878048780487809,0.4939878567667383,2.0798827932796637,1.87049676041926,-0.3347462644054258,0.4939878567667383,-2.0798827932796637,-1.87049676041926,-0.3347462644054258,-0.9477844903344029,4
2017-12-01,137.2,130.6,7.3,409072.2,64.2504997253418,5.21472392638036,0.7495227656275429,1.4725970870112397,2.101457439334535,-0.6912079061386646,0.7495227656275429,-1.4725970870112397,-2.101457439334535,-0.6912079061386646,-0.8789349167142241,4
2018-01-01,,132.3,7.5,,63.659213024636976,,,1.457551013441242,,-1.0894565768750877,,-1.457551013441242,,-1.0894565768750877,-1.273503795158165,2
2018-02-01,,127.4,6.9,,64.36792469024658,,,1.1473175855521422,,-0.7511563062095405,,-1.1473175855521422,,-0.7511563062095405,-0.9492369458808414,2
2018-03-01,136.5,140.3,5.3,424544.8,65.02543154629794,4.278074866310155,-0.021675166862081367,0.4729469166716252,2.508594323340102,-0.406753793988631,-0.021675166862081367,-0.4729469166716252,-2.508594323340102,-0.406753793988631,-0.8524925502156099,4
2018-04-01,137.1,122.6,4.5,420517.0,65.62718672979446,4.576659038901609,0.24482446784917242,0.1107273064716533,2.0589033292415144,-0.06827946557880119,0.24482446784917242,-0.1107273064716533,-2.0589033292415144,-0.06827946557880119,-0.49827140836069916,4
2018-05-01,137.8,129.6,3.8,412373.0,67.61740444017494,4.87062404870624,0.5042185752284606,-0.20598693690263864,1.5600401967451698,1.2665384776040047,0.5042185752284606,0.20598693690263864,-1.5600401967451698,1.2665384776040047,0.10417594824748355,4
2018-06-01,138.5,127.7,7.0,405740.3,67.83127121698288,4.924242424242431,0.5706101212056746,1.0844228469468946,1.1868797366721373,1.3446589500723236,0.5706101212056746,-1.0844228469468946,-1.1868797366721373,1.3446589500723236,-0.08900837808525847,4
2018-07-01,139.8,125.7,6.5,403674.8,68.7418722672896,4.172876304023854,-0.1024405884514055,0.8238429659153393,1.0262393430687966,1.8693310328929873,-0.1024405884514055,-0.8238429659153393,-1.0262393430687966,1.8693310328929873,-0.020797966135638557,4
2018-08-01,140.4,128.0,4.8,400101.9,69.58693462869395,3.692762186115206,-0.5233281638653231,0.07363047063760716,0.8156719582335004,2.2156108106275676,-0.5233281638653231,-0.07363047063760716,-0.8156719582335004,2.2156108106275676,0.20074505447278423,4
2018-09-01,140.2,128.8,4.6,400525.1,72.26407012939453,3.698224852071008,-0.49548668974450144,-0.042955805630021326,0.7764649479159492,3.221590045183664,-0.49548668974450144,0.042955805630021326,-0.7764649479159492,3.221590045183664,0.49814855328830865,4
2018-10-01,140.7,132.8,8.4,392084.9,73.70506916875425,3.379867744305653,-0.7256746233110191,1.665880199933065,0.39885547463814397,3.2476880145964455,-0.7256746233110191,-1.665880199933065,-0.39885547463814397,3.2476880145964455,0.11431942917855431,4
2018-11-01,140.8,126.1,0.2,393718.0,72.00166806307706,2.3255813953488413,-1.521962806354992,-1.9712226057493392,0.42215313451261366,2.214299130195031,-1.521962806354992,1.9712226057493392,-0.42215313451261366,2.214299130195031,0.5603514487691912,4
2018-12-01,140.1,133.9,2.5,395591.1,70.88785734630767,2.1137026239067103,-1.5777154754772484,-0.9423710437729469,0.4581786597618382,1.623427726480103,-1.5777154754772484,0.9423710437729469,-0.4581786597618382,1.623427726480103,0.13247615875349078,4
2019-01-01,,134.4,1.6,,70.71612217115319,,,-1.2778476569049655,,1.4659690175834452,,1.2778476569049655,,1.4659690175834452,1.3719083372442054,2
2019-02-01,,127.6,0.2,,71.28241424560547,,,-1.745152206477746,,1.5981350799281042,,1.745152206477746,,1.5981350799281042,1.6716436432029251,2
2019-03-01,140.4,144.1,2.7,412870.87,69.71483357747395,2.857142857142869,-0.8926169752357788,-0.6706403933840072,1.2022673578323038,0.9589016037183496,-0.8926169752357788,0.6706403933840072,-1.2022673578323038,0.9589016037183496,-0.11633558399143143,4
2019-04-01,141.2,126.5,3.2,418793.1,69.48311406915838,2.9905178701677526,-0.7272451003331775,-0.43288587857480876,1.3997925120441412,0.8324065837489079,-0.7272451003331775,0.43288587857480876,-1.3997925120441412,0.8324065837489079,-0.21543628751340055,4
2019-05-01,142.0,135.4,4.5,421867.8,69.90358248623934,3.047895500725684,-0.6275783078279803,0.14466604505110842,1.4534926984808842,0.9456364410390027,-0.6275783078279803,-0.14466604505110842,-1.4534926984808842,0.9456364410390027,-0.32002515258024256,4
2019-06-01,142.9,129.3,1.3,429837.1,69.60334510803223,3.1768953068592065,-0.46133169338319746,-1.165825194795935,1.717180350732544,0.8032601160703209,-0.46133169338319746,1.165825194795935,-1.717180350732544,0.8032601160703209,-0.052356683312371394,4
2019-07-01,144.2,131.8,4.9,428820.24,68.87401680324389,3.147353361945626,-0.4381959889620858,0.3976727658355967,1.5494291119078036,0.5186278645501847,-0.4381959889620858,-0.3976727658355967,-1.5494291119078036,0.5186278645501847,-0.46666750053882533,4
2019-08-01,145.0,126.2,-1.4,428349.29,71.22969193892045,3.276353276353272,-0.25303200064506787,-2.1223117807011787,1.4443422247497248,1.296937262916776,-0.25303200064506787,2.1223117807011787,-1.4443422247497248,1.296937262916776,0.43046870455579045,4
2019-09-01,145.8,122.9,-4.6,433707.15,71.56304713657924,3.9942938659058624,0.5478320314173479,-2.886807298127631,1.5798292516919052,1.3327512983456646,0.5478320314173479,2.886807298127631,-1.5798292516919052,1.3327512983456646,0.7968903440496846,4
2019-10-01,147.2,124.0,-6.6,445113.03,71.11663951044497,4.619758351101644,1.2014105306742746,-2.994961771444884,1.9560178123799903,1.1174387817843716,1.2014105306742746,2.994961771444884,-1.9560178123799903,1.1174387817843716,0.8394483178808849,4
2019-11-01,148.6,128.8,2.1,451258.56,71.48800041562035,5.539772727272707,1.9754627212846096,-0.33056171762778486,2.0839678965398853,1.1818563632885195,1.9754627212846096,0.33056171762778486,-2.0839678965398853,1.1818563632885195,0.3509782264152571,4
2019-12-01,150.4,134.5,0.4,459863.19,71.22342751242898,7.351891506067099,3.013896233914683,-0.8234256753555479,2.3037133479248726,1.0454916933653924,3.013896233914683,0.8234256753555479,-2.3037133479248726,1.0454916933653924,0.6447750636776877,4
2020-01-01,,137.4,2.2,,71.25003582498302,,,-0.2694896144575452,,1.009861666013509,,0.2694896144575452,,1.009861666013509,0.639675640235527,2
2020-02-01,,134.2,5.2,,71.54847526550293,,,0.6006001577259421,,1.0498403041648552,,-0.6006001577259421,,1.0498403041648552,0.22462007321945654,2
2020-03-01,148.6,117.2,-18.7,477806.78,74.67810023914684,5.840455840455827,1.628791730895707,-4.315974870064513,2.7111383462166034,1.8759328155831494,1.628791730895707,4.315974870064513,-2.7111383462166034,1.8759328155831494,1.2773902675816915,4
2020-04-01,151.4,54.0,-57.3,481077.57,76.50145894830877,7.223796033994345,2.350917595801178,-5.23034101431486,2.505997963554177,2.2017073048098914,2.350917595801178,5.23034101431486,-2.505997963554177,2.2017073048098914,1.819241987842938,4
2020-05-01,150.9,90.2,-33.4,493559.53,75.84895688011532,6.26760563380282,1.5490368736505107,-2.66270670006231,2.5813827869965227,1.866958130656463,1.5490368736505107,2.66270670006231,-2.5813827869965227,1.866958130656463,0.8743297293431902,4
2020-06-01,151.8,107.9,-16.6,505701.5,75.83099573308772,6.228131560531836,1.44365239085025,-1.2522316706849113,2.576095103246558,1.7373645315956672,1.44365239085025,1.2522316706849113,-2.576095103246558,1.7373645315956672,0.46428837247106763,4
2020-07-01,153.9,117.9,-10.5,534567.86,75.04592099397078,6.726768377253833,1.6622485207607536,-0.7445420250630101,2.8631027429957325,1.438606239656181,1.6622485207607536,0.7445420250630101,-2.8631027429957325,1.438606239656181,0.2455735106210531,4
2020-08-01,154.7,117.2,-7.1,542880.84,74.74706704275948,6.689655172413778,1.507500468085007,-0.4552156275998815,2.6083649137069167,1.2918743684572365,1.507500468085007,0.4552156275998815,-2.6083649137069167,1.2918743684572365,0.1615563876088021,4
2020-09-01,156.4,124.1,1.0,544687.33,73.59392686323686,7.270233196159115,1.73130326779815,0.17973894798548212,2.309663372775051,0.9269635046027933,1.73130326779815,-0.17973894798548212,-2.309663372775051,0.9269635046027933,0.04221611291010258,4
2020-10-01,158.4,129.6,4.5,560190.51,73.59052380648527,7.608695652173925,1.7701830596843136,0.44487145835171893,2.3091164928540553,0.8780018190840941,1.7701830596843136,-0.44487145835171893,-2.3091164928540553,0.8780018190840941,-0.02645076810934166,4
2020-11-01,158.9,126.7,-1.6,574820.84,74.27882385253906,6.931359353970401,1.272873370791815,-0.006297524363491766,2.274112767472149,1.0261062536500911,1.272873370791815,0.006297524363491766,-2.274112767472149,1.0261062536500911,0.007791095333312181,4
2020-12-01,157.3,137.4,2.2,585770.63,73.73644754161005,4.58776595744681,-0.11514566047240955,0.303565727946616,2.1786588534330833,0.8272032839632866,-0.11514566047240955,-0.303565727946616,-2.1786588534330833,0.8272032839632866,-0.44254173947220554,4
2021-01-01,,136.6,-0.6,,73.15517134893508,,,0.10187994709126189,,0.6118995271715844,,-0.10187994709126189,,0.6118995271715844,0.2550097900401612,2
2021-02-01,,129.9,-3.2,,72.76644515991211,,,-0.0824367297797794,,0.4392871610805241,,0.0824367297797794,,0.4392871610805241,0.26086194543015173,2
2021-03-01,156.8,145.6,24.2,576983.89,72.81514739990234,5.518169582772559,0.4159503996062959,1.9528363182468405,1.8344448990228588,0.41314829702816275,0.4159503996062959,-1.9528363182468405,-1.8344448990228588,0.41314829702816275,-0.7395456301588101,4
2021-04-01,157.8,126.1,,588020.4,74.4693270596591,4.22721268163806,-0.34739868284544334,,1.8174778703628252,1.0522419816089197,-0.34739868284544334,,-1.8174778703628252,1.0522419816089197,-0.37087819053311627,3
2021-05-01,160.4,115.1,27.6,598877.06,73.26855214436848,6.295559973492382,0.8462530613000818,2.0161252789039907,1.7963735295998213,0.4941163444185963,0.8462530613000818,-2.0161252789039907,-1.7963735295998213,0.4941163444185963,-0.6180323506962835,4
2021-06-01,161.3,122.8,13.8,611074.97,73.53241348266602,6.258234519104078,0.7892267329063917,1.0228665076797452,1.7917625501995977,0.5727010198274645,0.7892267329063917,-1.0228665076797452,-1.7917625501995977,0.5727010198274645,-0.3631753262863717,4
2021-07-01,162.5,131.5,11.5,620061.63,74.52937733043323,5.588044184535401,0.3720678099224795,0.8474783734816438,1.748040231421716,1.0024630317351089,0.3720678099224795,-0.8474783734816438,-1.748040231421716,1.0024630317351089,-0.3052469408114429,4
2021-08-01,162.9,132.4,13.0,640703.2,74.1854133605957,5.30058177117001,0.17504213162970542,0.9245975206708121,1.837936510028176,0.7870820653808912,0.17504213162970542,-0.9245975206708121,-1.837936510028176,0.7870820653808912,-0.45010245842209784,4
2021-09-01,163.2,129.5,4.4,635362.77,73.57104561545633,4.347826086956519,-0.4006580677119735,0.33888427856247655,1.6322721539215554,0.4580920828937066,-0.4006580677119735,-0.33888427856247655,-1.6322721539215554,0.4580920828937066,-0.4784306043255747,4
2021-10-01,165.5,135.0,4.2,640393.95,74.9277100335984,4.4823232323232265,-0.3479662283283342,0.33476553674392995,1.5734224321462227,1.1068014488047269,-0.3479662283283342,-0.33476553674392995,-1.5734224321462227,1.1068014488047269,-0.28733818710344,4
2021-11-01,166.7,128.0,1.0,637996.74,74.4731726212935,4.908747640025157,-0.15076936857549347,0.1141796144283849,1.4439067900485794,0.8402520676900094,-0.15076936857549347,-0.1141796144283849,-1.4439067900485794,0.8402520676900094,-0.21715092634061212,4
2021-12-01,166.2,138.8,1.0,633614.31,75.39349995488706,5.657978385251106,0.26596332363562053,0.11717138732336732,1.3078707716879336,1.2188014184966023,0.26596332363562053,-0.11717138732336732,-1.3078707716879336,1.2188014184966023,0.014930645780230456,4
2022-01-01,,139.3,2.0,,74.445313226609,,,0.18482748611912986,,0.7138163294611463,,-0.18482748611912986,,0.7138163294611463,0.26449442167100823,2
